ques_no,subject,chapter_name,section_name,question_text,matched_knowledge_point,status,reason
2NA0940653,理化,反應速率與平衡,可逆反應與平衡,在鉻酸根離子與二鉻酸根離子的可逆反應中(2CrO42－＋2H＋  Cr2O72－＋H2O)，當加入酸性溶液時，下列物質濃度的改變，何者正確？　(A)鉻酸根濃度增加　(B)二鉻酸根濃度增加　(C)鉻酸根...,勒沙特列原理,matched,
2NA0940654,理化,反應速率與平衡,可逆反應與平衡,"在鉻酸根離子與二鉻酸根離子的可逆反應中(2CrO42－＋2H＋  Cr2O72－＋H2O)，當加入鹼性溶液，溶液會呈現何種顏色？　(A)黃色　(B)橘紅色　(C)無色　(D)紅棕色。《答案》A詳解...",勒沙特列原理,matched,
2NA0940655,理化,反應速率與平衡,可逆反應與平衡,試根據下述反應，回答下列問題：2CrO42－（黃色）＋2H＋  Cr2O72－（橘色）＋H2O(　)(1)欲使溶液的橘色加深，可進行下列何種處理？　(A)加小蘇打　(B)加氫氧化鈉　(C)加硫酸　...,勒沙特列原理,matched,
2NA0940656,理化,反應速率與平衡,可逆反應與平衡,溴水的平衡反應為Br2（紅棕色）＋H2O  H＋＋Br－＋HBrO。試回答下列問題：(　)(1)加入酸後，下列敘述何者正確？　(A)反應向右進行，溶液為無色　(B)反應向右進行，溶液為紅棕色　(C)...,勒沙特列原理,matched,
2NA0940657,理化,反應速率與平衡,可逆反應與平衡,"在A＋B  C＋D反應達成平衡後加入一些A，則下列敘述何者錯誤？　(A)正反應較逆反應快　(B)B的濃度逐漸減少　(C)未達新平衡時，正反應速率較逆反應速率快　(D)達到新平衡時，正、逆反應均停止。...",勒沙特列原理,matched,
2NA0940658,理化,反應速率與平衡,可逆反應與平衡,"在鉻酸鉀溶液中加入酸，則達新平衡時，下列敘述何者錯誤？　(A)氫離子會增加　(B)鉻酸根離子會減少　(C)二鉻酸根離子會增加　(D)顏色會變成黃色。《答案》D詳解：2CrO42－＋2H＋⇌Cr2O...",勒沙特列原理,matched,
2NA0940659,理化,反應速率與平衡,可逆反應與平衡,溴溶於水的反應式如下：溴＋水→氫離子＋溴離子＋次溴酸。若薪宇在溴水溶液中加入氫氧化鈉，則下列何者的濃度會減少？　(A)氫離子、溴離子　(B)氫離子、次溴酸　(C)溴、氫離子　(D)氫離子、溴離子、次溴...,勒沙特列原理,matched,
2NA0940660,理化,反應速率與平衡,可逆反應與平衡,關於平衡狀態的敘述，下列何者正確？　(A)在平衡系統內，粒子並不會發生碰撞，所以反應是停止的　(B)無需可逆反應也可以達成平衡　(C)不只化學變化能達到平衡，物理變化也可以　(D)在達到平衡的過程中，...,動態平衡,matched,
2NA0940661,理化,反應速率與平衡,可逆反應與平衡,"熱水能溶解較多的食鹽，所以當含有結晶鹽顆粒的飽和食鹽水在達到溶解平衡時略加溫，則會發生下列哪一個情形？　(A)水會增加　(B)結晶鹽的顆粒減少　(C)食鹽水濃度下降　(D)食鹽水變成紅色。《答案》B...",動態平衡,matched,
2NA0940662,理化,反應速率與平衡,可逆反應與平衡,"「某可逆反應中，其正反應為放熱反應。」由此可知，當反應達平衡時若將系統再加溫，則平衡將如何移動？　(A)往正反應方向移動　(B)往逆反應方向移動　(C)維持平衡狀態，不會移動　(D)不一定。《答案》...",勒沙特列原理,matched,
2NA0940663,理化,反應速率與平衡,可逆反應與平衡,"有關化學反應在達到平衡前的敘述，下列何者錯誤？　(A)正、逆反應速率均減慢　(B)必有一方的濃度減少　(C)必有一方的濃度增加　(D)正、逆反應速率不相等。《答案》A詳解：反應達平衡前，正、逆反應...",反應速率,matched,
2NA0940664,理化,反應速率與平衡,可逆反應與平衡,有一可逆反應：甲  乙，正反應速率＝3×10－3莫耳∕秒，逆反應速率＝3×10－7莫耳∕秒，則關於此反應的敘述，下列何者正確？　(A)已達平衡狀態　(B)反應物及生成物之濃度相同　(C)未達平衡狀態，...,動態平衡,matched,
2NA0940665,理化,反應速率與平衡,可逆反應與平衡,已知反應：含水硫酸銅＋熱無水硫酸銅＋水，下列有關此反應的敘述，何者錯誤？　(A)含水硫酸銅為藍色　(B)加熱時，正反應速率大於逆反應速率　(C)當進行正反應時，硫酸銅的顏色由白色變藍色　(D)無水硫酸...,可逆反應,matched,
2NA0940666,理化,反應速率與平衡,可逆反應與平衡,已知反應：四氧化二氮（無色）＋熱二氧化氮（紅棕色），今有一密閉的錐形瓶中裝有二氧化氮氣體，若要讓此氣體的紅棕色變淡，應使用下列哪一種方式？　(A)將錐形瓶放入冰水中　(B)將錐形瓶放入熱水中　(C)將...,勒沙特列原理,matched,
2NA0940667,理化,反應速率與平衡,可逆反應與平衡,氮氣與氫氣在高溫、高壓下製氨的化學反應為一可逆反應，其平衡反應式如下：（atm為壓力的單位）若改變反應條件時，下列何者不會使反應式的平衡發生改變？　(A)增加氮氣與氫氣的濃度　(B)增加Fe的量　...,勒沙特列原理,matched,
2NA0940668,理化,反應速率與平衡,可逆反應與平衡,密閉錐形瓶中盛有水，將硝酸鉀固體溶於水中，但無法完全溶解，如附圖，當達到平衡時，錐形瓶中有下列何者發生？甲.硝酸鉀固體溶解；乙.硝酸鉀固體析出；丙.水蒸氣凝結為水；丁.水蒸發為水蒸氣。　(A)只有甲乙...,,skipped,題目提到圖片相關內容: 附圖
2NA0940669,理化,反應速率與平衡,可逆反應與平衡,已知氯水的化學平衡反應式為Cl2＋H2O  H＋＋Cl－＋HClO；因氯氣有劇毒，則必須如何處理氯水才可抑制氯氣的產生？　(A)加入適量的氯化鈉　(B)加入適量的氯化氫　(C)加入適量的氫氧化鈉　(D...,勒沙特列原理,matched,
2NA0940670,理化,反應速率與平衡,可逆反應與平衡,"將稀鹽酸和碳酸鈣放入錐形瓶中，裝置甲、乙如附圖所示，則何者之稀鹽酸與碳酸鈣的反應可達平衡？　(A)只有圖甲　(B)只有圖乙　(C)圖甲及圖乙均可　(D)圖甲及圖乙均不可。《答案》A詳解：非密閉系...",,skipped,題目提到圖片相關內容: 附圖
2NA0940671,理化,反應速率與平衡,可逆反應與平衡,定溫下，當A＋3B  2C反應達平衡時，下列敘述何者正確？　(A)A、B、C之莫耳數比＝1：3：2　(B)正反應速率＝逆反應速率＝0　(C)添加C 會使反應向右方移動　(D)A、B、C三者之濃度皆維持...,動態平衡,matched,
2NA0940672,理化,反應速率與平衡,可逆反應與平衡,下列平衡中，何者進行括弧內的操作時會向左移動？(A)Cr2O72－＋H2O  2CrO42－＋2H＋（加入NaOH）(B)2CrO42－＋2H＋  Cr2O72－＋H2O（加入H＋）(C)H+＋...,勒沙特列原理,matched,
2NA0940673,理化,反應速率與平衡,可逆反應與平衡,有一可逆反應A＋2B  2C＋熱，若置定量之A及B氣體於該容器中，則下列敘述何者正確？　(A)想要使C的產量增加，則應增大容器體積　(B)若容器體積縮小，則逆反應速率增大　(C)若溫度升高，反應朝右方...,勒沙特列原理,matched,
2NA0940674,理化,反應速率與平衡,可逆反應與平衡,下列有關化學平衡、平衡移動與反應速率的敘述，何者正確？　(A)反應速率發生變化時，一定發生平衡移動　(B)平衡移動時，反應速率一定發生變化　(C)化學平衡是指正、逆反應速率皆為零的時候　(D)平衡移動...,動態平衡,matched,
2NA0941053,理化,反應速率與平衡,反應速率,"常利用單位時間內反應物或生成物的變化量來表示的是下列何者？　(A)化學平衡　(B)酸鹼反應　(C)反應速率　(D)中和反應。《答案》C詳解：化學反應的快慢稱為反應速率，通常用單位時間內反應物或生成...",反應速率,matched,
2NA0941054,理化,反應速率與平衡,反應速率,"下列金屬中，何者在空氣中與氧發生反應的速率最緩慢？　(A)鋁　(B)金　(C)鐵　(D)鎂。《答案》B詳解：活性越大的物質，反應速率最快；對氧的活性大小順序，排列如下：鎂＞鋁＞鐵＞金。",反應速率,matched,
2NA0941055,理化,反應速率與平衡,反應速率,關於「把食物切得越小塊，就越容易煮熟」這句話的主要原理，與下列哪一種現象類似？　(A)放入冰箱的食物比較能保持新鮮　(B)削成羽毛狀的火煤棒比竹筷容易點燃　(C)哈柏法利用鐵粉催化製造氨氣　(D)藍色...,影響反應速率的因素,matched,
2NA0941056,理化,反應速率與平衡,反應速率,"下列有關酵素的敘述何者正確？　(A)蛋白質分子皆可稱為酵素　(B)酵素皆可加快各種反應速率　(C)酵素可改變反應平衡狀態　(D)酵素為生物體內的催化劑。《答案》D詳解：(A)酵素的主要成分是蛋白質...",催化劑,matched,
2NA0941057,理化,反應速率與平衡,反應速率,阿庭想按照課本所學，嘗試在實驗室中利用雙氧水加二氧化錳製造氧氣，請回答下列問題：(　)(1)以雙氧水製造氧氣時，加入二氧化錳的目的是什麼？　(A)增加氧氣的產量　(B)避免氧氣產生的速率太快，造成危...,催化劑,matched,
2NA0941058,理化,反應速率與平衡,反應速率,已知料理時用於軟化肉質的「嫩精」主要成分是可以分解蛋白質的酵素，請回答下列問題：(　)(1)請問如果將「嫩精」預先加入紅蘿蔔（幾乎不含蛋白質）中醃製，是不是也可以讓紅蘿蔔達到快速軟化的效果？　(A)...,影響反應速率的因素,matched,
2NA0941059,理化,反應速率與平衡,可逆反應與平衡,"對一個已達到平衡的化學反應而言，下列敘述何者正確？　(A)正反應與逆反應均已經停止　(B)反應物與生成物的總莫耳數相等　(C)正反應速率大於逆反應速率　(D)反應物與生成物的濃度維持不變。《答案》D...",動態平衡,matched,
2NA0941060,理化,反應速率與平衡,可逆反應與平衡,"當一可逆反應：A＋BC＋D達平衡後，再加入一些A，則下列敘述何者錯誤？ (A)反應物B的量會減少　(B)產物C的量會增加　(C)產物D的量會增加　(D)平衡已被破壞，反應已無法再達成平衡。《答案》D...",勒沙特列原理,matched,
2NA0941061,理化,反應速率與平衡,可逆反應與平衡,已知某可逆反應式為：A＋BC＋D＋熱，請問下列敘述何者錯誤？　(A)A＋B → C＋D為吸熱反應　(B)溫度上升時，逆反應速率大於正反應速率　(C)溫度下降時，C、D的量會增加　(D)反應達新平衡後，...,勒沙特列原理,matched,
2NA0941062,理化,反應速率與平衡,可逆反應與平衡,可以重複使用的暖暖包圖（一）為一種可重複使用的暖暖包，主要成分是濃度很高的醋酸鈉水溶液。使用時需將袋內的金屬片來回扳動幾下，如圖（二），袋內高濃度醋酸鈉水溶液就會受到干擾而開始產生結晶並散發熱能，發...,,skipped,題目提到圖片相關內容: 如圖
2NA1051196,地科,水與陸地,地球上的水,關於水資源的敘述，下列哪些錯誤？甲.地下水面嚴重下降，使地層下陷後，只要有足夠的雨水補充，即可恢復原狀。乙.人類用水的主要來源為海水淡化。丙.人類所能使用的水只占全部水量的極小部分而已。丁.地...,水資源分布,matched,
2NA1051197,地科,水與陸地,地球上的水,"下列何者之水面高度最不可能與地下水面等高？　(A)河水水面　(B)湖水水面　(C)自然井水面　(D)地上湧泉水面。《答案》D詳解：地上湧泉水面比地下水面高度低。",地下水,matched,
2NA1051198,地科,水與陸地,地球上的水,"選項圓形圖中，若以黑色區域代表水域，白色區域代表陸地，則何者可表示水域與陸地占地球表面積的比例？(A)　(B)　(C)　(D)《答案》A",,skipped,題目提到圖片相關內容: 圖中
2NA1051199,地科,水與陸地,地球上的水,"下列何者與臺灣地區缺水較無關聯？　(A)人口眾多，經濟發達　(B)雨量集中5～9月　(C)地形陡峭，河流短促　(D)無冰雪可補充河、湖或地下水。《答案》D詳解：臺灣地區僅高山地區有冰雪，故有無冰雪...",水資源管理與問題,matched,
2NA1051200,地科,水與陸地,地球上的水,地下水是重要的淡水資源，關於地下水的敘述，下列何者錯誤？　(A)地勢高處，地下水面通常較低　(B)地下水儲存在地下岩層的孔隙或裂縫中　(C)沿海地區若嚴重超抽地下水，可能造成地下水鹹化　(D)超抽地下...,地下水,matched,
2NA1051201,地科,水與陸地,地球上的水,地球約70％的表面積受到海水所覆蓋，人類從海洋獲取的資源也相當豐富，下列何者不是海洋對於人類的效益？　(A)提供豐富的食物來源　(B)富含大量水氣，造成水循環　(C)提供人類飲用水的主要來源　(D)提...,海水特性,matched,
2NA1051202,地科,水與陸地,地球上的水,"如附圖所示，何處為地下水之補注區？　(A)甲、乙之間　(B)乙、丙之間　(C)丙、丁之間　(D)丁之右側。《答案》D詳解：地下水之補注區位在砂岩層露出地表處。",,skipped,題目提到圖片相關內容: 附圖
2NA1051203,地科,水與陸地,地球上的水,"近年來，臺灣西南沿海地區大量抽取地下水發展養殖漁業，試問大量抽取地下水與下列哪個現象最無關？　(A)地層下陷　(B)土壤鹽化　(C)海水倒灌　(D)優養化。《答案》D詳解：大量抽取地下水會使地層孔...",地下水,matched,
