ques_no,subject,chapter_name,section_name,question_text,matched_knowledge_point,status,reason
8037,高中化學,有機化合物的製備、反應與用途,醛與酮,分子式的某有機物，進行以下試驗：(Ⅰ)取出14.8克與金屬鈉充分作用，可產生氫氣0.1莫耳；(Ⅱ)進行多倫測試，具有銀鏡反應，則此有機物的結構應為下列何者？(A)(B)(C)(D)。《答案》...,醛類,matched,
8038,高中化學,有機化合物的製備、反應與用途,醛與酮,為了增加豬肉中的瘦肉，有些養豬戶會在豬的飼料中，添加禁藥「瘦肉精」。瘦肉精可以促進蛋白質合成，增加瘦肉。附圖為某一瘦肉精的結構式，下列有關此化合物的敘述，何者錯誤？(A)此瘦肉精分子含有二級醇結構(...,,skipped,題目提到圖片相關內容: 圖為
8039,高中化學,有機化合物的製備、反應與用途,醛與酮,黑巧克力中有豐富的兒茶素。兒茶素有降血壓、改善血液循環、防止心血管疾病等功效。另外，兒茶素也是茶葉具苦澀味的原因之一。某一兒茶素之結構如附圖。下列關於此兒茶素的敘述，哪一項不正確？(A)可溶於水(B...,,skipped,題目提到圖片相關內容: 附圖
8040,高中化學,有機化合物的製備、反應與用途,醛與酮,下列關於醛類的敘述，何者正確？(A)所有醇類皆可氧化製得醛類(B)37%甲醛水溶液俗稱福馬林，可作防腐劑及殺菌消毒劑(C)以斐林試液與醛類化合物共熱會產生紅色CuO沉澱(D)與多侖試劑混合共熱，在試管...,醛類,matched,
8041,高中化學,有機化合物的製備、反應與用途,醛與酮,下列對甲醛及乙醛之敘述，何者錯誤？(A)甲醇甲醛(B)兩者皆可由炔加水製備(C)甲醛在酸性二鉻酸鉀溶液，可被氧化成甲酸(D)乙醛和斐林試液反應，生成物為紅色(E)甲醛、乙醛均可使KMnO4(aq)褪...,醛類,matched,
8042,高中化學,有機化合物的製備、反應與用途,醛與酮,在下列反應的產物中加入斐林試液時，下列何者會產生紅色沉澱？(A)甲醇(B)乙醇(C)丙醇(D)乙醛 。《答案》A《解析》(A)(B)(C)(D)。,醛酮檢驗試劑,matched,
8043,高中化學,有機化合物的製備、反應與用途,醛與酮,有關於醇、酚及醛的敘述，何者是正確？(A)乙二醇、丙二醇均為二元醇(B)酚分子間具有氫鍵，醛分子間也具有氫鍵(C)因醇類的羥基可和水形成氫鍵，故任何醇類皆能和水以任何比例互溶(D)苯酚有微弱的酸性，而...,官能基,matched,
8044,高中化學,有機化合物的製備、反應與用途,醛與酮,香草的味道來自一種有機化合物（結構附圖）。下列有關該化合物的敘述，何者為正確？(A)分子內具有氫鍵(B)不易溶於水，可溶於乙醚(C)遇FeCl3水溶液不會反應(D)與斐林液共熱不會得到紅色沉澱 。《...,,skipped,題目提到圖片相關內容: 附圖
8045,高中化學,有機化合物的製備、反應與用途,醛與酮,乙醇俗稱酒精。下列有關酒精的敘述，何者錯誤？(A)純酒精與乙酸反應會產生乙酸乙酯(B)在純酒精中，投入金屬鈉會產生氫氣(C)純酒精經濃硫酸脫水後，可產生乙烯或乙醚(D)酒精中是否含有水，可以用斐林試劑...,醛酮檢驗試劑,matched,
8046,高中化學,有機化合物的製備、反應與用途,醛與酮,下列關於甲醛的敘述，何者正確？(A)碳原子以?sp?混成軌域與其他原子鍵結(B)分子形狀為四面體形(C)可與斐林試液及多侖試劑反應(D)可用甲烷與灼熱的CuO反應製備(E)與乙醛有相同的實驗式《答案》...,醛類,matched,
8047,高中化學,有機化合物的製備、反應與用途,醛與酮,下列何者和酸性過錳酸鉀溶液進行反應可以得到酮？(A)2-戊醇(B)2-甲基-2-丙醇(C)2-甲基-1-丙醇(D)2-甲基-2-丁醇(E)3-甲基-1-丁醇《答案》A《解析》2(醇氧化成酮類。(A)2...,酮類,matched,
8048,高中化學,有機化合物的製備、反應與用途,醛與酮,下列化合物何者加入碳酸氫鈉會產生氣泡，而且加入硝酸銀的氨水溶液會呈現銀鏡反應？(A)C2H5COOH(B)HCOOH(C)(COOH)2．2 H2O(D)CH3COCH3(E) CH3OH《答案》B《...,官能基,matched,
8049,高中化學,有機化合物的製備、反應與用途,醛與酮,下列反應產物中，何者加入斐林試液後會產生紅色沉澱？(A)2-丁醇(B)2-丙醇(C)乙醛(D)甲醇(E)乙醇《答案》D《解析》(A)得丁酮(B)得丙酮(C)氧化成乙酸(D)得甲醛(E)得乙酸...,醛酮檢驗試劑,matched,
8050,高中化學,有機化合物的製備、反應與用途,醛與酮,下列有關斐林試液和多侖試劑的敘述，下列何者正確？(A)兩者皆屬酸性水溶液(B)斐林試液用以檢驗羥基(C)多侖試劑組成為CuSO4(aq)＋酒石酸鉀鈉的氫氧化鈉溶液(D)斐林試液為無色透明溶液(E)試液...,醛酮檢驗試劑,matched,
8051,高中化學,有機化合物的製備、反應與用途,醛與酮,小雅嘗試用下列方法檢驗有機化合物，試問哪些會有明顯的顏色變化？(A)用溴的四氯化碳溶液檢驗環己烷(B)用斐林試劑檢驗丙醇(C)用氯化鐵水溶液檢驗苯酚(D)用過錳酸鉀水溶液檢驗丁酮(E)用二鉻酸鉀水溶液...,醛酮檢驗試劑,matched,
8052,高中化學,有機化合物的製備、反應與用途,醛與酮,在下列反應的產物中加入斐林試液時，何者會產生紅色沉澱？(A)2-丁醇和二鉻酸鉀的酸性溶液作用所得產物(B)乙炔在硫酸汞存在下與稀硫酸作用所得產物(C)乙酸乙酯和氫氧化鈉作用所得產物(D)乙醛和二鉻酸鉀...,醛酮檢驗試劑,matched,
8053,高中化學,有機化合物的製備、反應與用途,醛與酮,異丙醇的蒸氣與 CuO 共熱，則所產生的主要化合物與下列何者具有同分異構物的關係？(A)CH3CH2OCH3(B)CH3COOCH3(C)CH3COCH3(D)CH3CH2CHO(E)CH3CH2CO...,同分異構物,matched,
8054,高中化學,有機化合物的製備、反應與用途,醛與酮,下列關於丙醛與丙酮的敘述，何者正確？(A)在水中溶解度：丙醛＜丙酮(B)丙醛可由丙炔與硫酸及硫酸汞水溶液製得(C)丙酮可由丙酸經還原反應製得(D)丙醛為極性分子、丙酮為非極性分子(E)碳的重量百分率：...,醛類,matched,
8055,高中化學,有機化合物的製備、反應與用途,醛與酮,下列有關於醛和酮之敘述，何者正確？(A)碳數少的甲醛或乙醛，有水果香味(B)均含有碳?-?氧雙鍵(C)最簡單分子的醛為甲醛、最簡單分子的酮為甲酮(D)酮可由醛氧化而得(E)將任意炔烴與水進行加成反應，...,醛類,matched,
8056,高中化學,有機化合物的製備、反應與用途,醛與酮,下列何者可與多侖試劑反應，且為中性物質？(A)甲醛(B)甲酸(C)丙酮(D)甲胺(E)乙酸甲酯《答案》A《解析》(A)(B)結構中有醛基者，可與多侖試劑反應，而(A)甲醛為中性物質，(B)甲酸為酸性物...,醛酮檢驗試劑,matched,
8057,高中化學,有機化合物的製備、反應與用途,醛與酮,"下列何者無法使 KMnO4(aq)褪色？(A)丙烯(B)2-甲基-1-丙醇(C)對二甲苯(D)丁酮(E)己醛《答案》D《解析》(A)丙烯可與 KMnO4(aq)反應，形成1,2-丙二醇。(B)2-甲基...",氧化還原反應,matched,
8058,高中化學,有機化合物的製備、反應與用途,醛與酮,關於分子式為C4H8O，但不與鈉反應、且無法進行加成反應的鏈狀有機物，下列敘述何者正確？(A)能被過錳酸鉀氧化者有3種(B)能被氫還原者有1種(C)可與二鉻酸鉀反應者有1種(D)可產生銀鏡反應者有1種...,醛酮檢驗試劑,matched,
8059,高中化學,有機化合物的製備、反應與用途,醛與酮,下列何者無法使過錳酸鉀水溶液變色？(A)環己烯(B)丙醛(C)對-二甲苯(D)2-甲基-1-丁醇(E)3-戊酮《答案》E《解析》(A)環己烯環己二醇。(B)丙醛丙酸。(C)對-二甲苯對苯二甲酸。...,氧化還原反應,matched,
8060,高中化學,有機化合物的製備、反應與用途,醛與酮,下列哪一個有機化合物與酸性過錳酸鉀溶液共熱，可以製得酮？(A)乙醇(B)2-甲基-2-戊醇(C)2-甲基-1-戊醇(D)3-甲基-3-戊醇(E)2-甲基-3-戊醇《答案》E《解析》應選擇2°醇，其中(...,官能基,matched,
8061,高中化學,有機化合物的製備、反應與用途,醛與酮,下列有關銀鏡反應等化學電鍍的敘述，哪一個正確？(A)電鍍液中需要有還原劑的存在(B)塑膠物質不適用此種方法進行電鍍(C)將待鍍物置於陰極，通入直流電流，使欲鍍金屬離子還原於待鍍物表面(D)將待鍍物置於...,氧化還原反應,matched,
8062,高中化學,有機化合物的製備、反應與用途,醛與酮,下列選項中的化合物，何者可被酸性的二鉻酸鉀溶液氧化，所得主要產物不會和斐林試液反應？(A)2-甲基-2-丙醇(B)丙酮(C)1-丁醇(D)2-丁醇(E)乙醚《答案》D《解析》依題意，該化合物可被氧化，...,氧化還原反應,matched,
8063,高中化學,有機化合物的製備、反應與用途,醛與酮,分子式為C4H10O的某有機化合物，被二鉻酸鉀的硫酸溶液氧化而生成中性化合物C4H8O。此中性化合物不與斐林試液反應產生紅色沉澱，則原來的有機化合物可能為何種物質？(A)1-丁醇(B)2-丁醇(C)2...,官能基,matched,
8064,高中化學,有機化合物的製備、反應與用途,醛與酮,某有機化合物分子式為C4H8O，能和金屬鈉作用放出氫氣，能使溴的CCl4溶液褪色，並經適宜氧化作用產生一種酸。則下列化合物中，何者可能為該化合物？(A)(B)(C)(D)(E)《答案》C《解...,官能基,matched,
8065,高中化學,有機化合物的製備、反應與用途,醛與酮,欲將0.100莫耳之2-丙醇完全氧化為丙酮，需用0.500 M之KMnO4酸性水溶液若干mL？(A)20 mL(B)80 mL(C)120 mL(D)160 mL(E)200 mL《答案》B《解析》氧...,氧化還原反應,matched,
8066,高中化學,有機化合物的製備、反應與用途,醛與酮,感光色素結構的改變啟動了對大腦的神經脈衝，從而形成視覺。而化合物甲為人體視網膜細胞內之重要感光色素組成的一部分，化合物甲在吸收光後可轉變為化合物乙，其分子結構及其光照的轉換如圖所示。下列關於化合物甲...,,skipped,題目提到圖片相關內容: 如圖
8067,高中化學,有機化合物的製備、反應與用途,醛與酮,下列關於斐林試液及多侖試液的敘述，何者錯誤？(A)斐林試液含硫酸銅、氫氧化鈉及酒石酸鉀鈉(B)多侖試液為硝酸銀與足量氨水的混合物(C)斐林試液與多侖試液可用來鑑別醛及酮(D)斐林試液與醛反應，其金屬離...,醛酮檢驗試劑,matched,
8068,高中化學,有機化合物的製備、反應與用途,醛與酮,下列各組有機物在適當反應條件下，何者無法由括弧內的試劑作定性鑑別？(A)苯、甲苯〔酸性過錳酸鉀水溶液〕 		(B)乙烯、乙炔〔溴的環己烷溶液〕(C)l-丁炔、2-丁炔〔氯化亞銅的氨水溶液〕	(D)丙醛...,官能基,matched,
8069,高中化學,有機化合物的製備、反應與用途,醛與酮,下列有關丙烯醛()化學性質的描述中，何者錯誤？(A)有催化劑存在下與氫氣充分加成生成1-丙醇(B)能與新配斐林試液反應，丙烯醛具氧化性(C)能使溴水或酸性KMnO4溶液褪色(D)在一定條件下，可被氧...,醛類,matched,
8070,高中化學,有機化合物的製備、反應與用途,醛與酮,某飽和鏈狀一元醇經充分燃燒後，生成之CO2與H2O的重量比為88：45，則此一元醇的異構物可被Cr2O72－的酸性溶液氧化，且其生成物能和斐林試液反應的有幾個？(A)1(B)2(C)3(D)4(E)5...,同分異構物,matched,
8071,高中化學,有機化合物的製備、反應與用途,醛與酮,下列何種化學反應的主要產物中加入斐林試劑時，會產生紅色沉澱？(A)溴乙烷與氫氧化鈉水溶液共熱所得的產物(B)2-丁醇和二鉻酸鉀的酸性溶液作用所得的產物(C)苯在硫酸的催化下與硝酸作用所得的產物(D)乙...,醛酮檢驗試劑,matched,
8072,高中化學,有機化合物的製備、反應與用途,酸與酯,下列有關「醣類與脂肪」的敘述，何者錯誤？(A)脂肪酸與醇反應可產生酯(B)甘油與脂肪酸反應可生成酯(C)石蠟是一種酯類化合物(D)油脂在氫氧化鈉溶液中加熱可水解為脂肪酸鈉。《答案》C,油脂與脂肪酸,matched,
8073,高中化學,有機化合物的製備、反應與用途,酸與酯,化合物水解後可以得到：(A)甲酸與丁醇(B)甲醇與丁酸(C)乙酸與正丙醇(D)丙酸與乙醇。《答案》C,酯類,matched,
8074,高中化學,有機化合物的製備、反應與用途,酸與酯,油的主要成分是由下列哪兩種物質組成？(A)脂肪酸和甘油(B)甘胺酸和甘油(C)脂肪酸和甘胺酸(D)葡萄糖和甘油。《答案》A《解析》油脂是一種酯類，水解後可產生三個脂肪酸和甘油（丙三醇）。,油脂與脂肪酸,matched,
8075,高中化學,有機化合物的製備、反應與用途,酸與酯,下列何者為由甲基丁酸還原所成醇類之結構式？(A)(B)(C)(D)。《答案》C《解析》羧酸可還原成醇或一級醇類，即甲基丁酸還原成甲基丁醇,有機氧化還原反應,matched,
8076,高中化學,有機化合物的製備、反應與用途,酸與酯,在酯的水解反應中，加入稀硫酸的作用為何項？(A)脫水作用(B)磺化作用(C)氧化作用(D)催化作用。《答案》D,酯類,matched,
8077,高中化學,有機化合物的製備、反應與用途,酸與酯,丙酸與丙醇之酯化產物應為何者？(A)(B)(C)(D)。《答案》B,酯類,matched,
8078,高中化學,有機化合物的製備、反應與用途,酸與酯,以下混合物，何組能用分液漏斗分離？(A)乙醇和乙酸(B)乙酸乙酯和水(C)苯和苯酚(D)乙醇和水。《答案》B《解析》在分液漏斗中，不互溶的兩種液體會分成二層，再使下層液體流出而分離,酯類,matched,
8079,高中化學,有機化合物的製備、反應與用途,酸與酯,下列化合物何者與氫氧化鈉溶液共熱時最不易發生反應？(A)阿司匹靈(B)乙酸乙酯(C)甘油(D)溴乙烷。《答案》C《解析》阿司匹靈、乙酸乙酯皆為酯類，會與氫氧化鈉反應而水解；溴乙烷會與進行取代反應；甘...,酯類,matched,
8080,高中化學,有機化合物的製備、反應與用途,酸與酯,下列有關各種有機酸的敘述，何者正確？(A)甲酸與草酸均能與溶液作用(B)甲酸與草酸均能與多侖試劑作用(C)在濃硫酸的催化下，甲酸可脫水產生二氧化碳(D)乙醇與作用無法得到乙酸(E)對二甲苯與作用...,羧酸,matched,
8081,高中化學,有機化合物的製備、反應與用途,酸與酯,下列關於油脂的敘述，何者正確？(A)動物油脂中含有較多的不飽和脂肪酸(B)若形成油脂的脂肪酸多為飽和脂肪酸，則常溫常壓下，這類油脂常為液態(C)若長時間將飽和脂肪酸形成的油脂暴露於空氣中，因飽和碳鏈易...,油脂與脂肪酸,matched,
8082,高中化學,有機化合物的製備、反應與用途,酸與酯,下列何者加入NaHCO3能生成氣泡，且可發生銀鏡反應？(A)甲酸(B)乙酸(C)草酸(D)苯甲酸(E)甲醛。《答案》A《解析》(B)(C)(D)只能和NaHCO3反應產生CO2。(E)只能發生銀鏡反應...,有機化合物性質與鑑定,matched,
8083,高中化學,有機化合物的製備、反應與用途,酸與酯,(甲)C2H5OH、(乙)C6H5OH、(丙)HCOOH、(丁)CH3COOH，此四種有機物的酸性由強而弱之順序，何者正確？(A)甲>乙>丙>丁(B)丙>乙>丁>甲(C)丙>丁>乙>甲(D)丁>丙>乙...,有機化合物性質與鑑定,matched,
